,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
716,3082206,0,26,560066,233,233,131,0,0,603103,2017-05-30,2017-05-29,2018-04-13,5001,2018-04-18,8.688107259286783
717,3025956,11,2,110018,233,245,131,0,0,110009,2017-11-11,2017-11-10,2018-03-27,4093,2018-04-02,13.185836509275283
718,3039813,2,3,560011,308,245,131,0,0,560066,2017-02-25,2017-02-25,2018-03-30,4461,2018-04-06,10.213894644139527
719,2827720,6,2,110018,201,201,228,4,0,201016,2017-08-26,2017-08-24,2018-02-01,4148,2018-02-03,18.83793847800285
720,2939130,2,10,226010,201,201,228,4,0,225001,2018-01-11,2018-01-02,2018-03-04,4547,2018-03-10,18.340599699193724
721,2957487,12,2,110018,233,233,131,0,0,110052,2017-10-23,2017-10-19,2018-03-08,4092,2018-03-13,12.769147500422001
722,2944876,2,2,110018,308,233,131,0,0,110013,2017-10-25,2017-04-14,2018-03-06,4091,2018-03-20,14.983191752720048
723,3027808,0,21,110015,201,233,131,3,0,140118,2017-09-13,2017-09-09,2018-03-27,4580,2018-04-05,12.28549124175628
724,3060403,16,1,400059,233,233,131,0,0,711102,2017-08-18,2017-08-14,2018-04-06,4011,2018-04-09,22.61076598838938
725,2891642,12,2,110018,233,233,228,0,0,110043,2018-01-20,2018-01-19,2018-02-20,4092,2018-02-23,11.385646935652245
726,2840556,22,1,400059,233,233,131,2,0,422001,2017-02-19,2017-02-17,2018-02-05,4016,2018-02-08,23.229255861254114
727,2888510,14,24,110092,233,233,131,0,0,201310,2017-05-10,2017-05-04,2018-02-20,4150,2018-03-07,15.000713145346634
728,2950418,8,8,700064,233,233,131,1,0,754021,2017-12-13,2017-12-13,2018-03-07,4499,2018-03-16,14.205682647583924
729,2948355,1,3,560011,308,233,228,0,0,560085,2017-08-29,2017-06-26,2018-03-07,4460,2018-03-21,8.871077264694748
730,2847862,0,9,411016,233,233,131,0,0,411016,2017-02-17,2017-02-16,2018-02-07,4581,2018-02-09,12.02157035468609
731,2885111,0,21,110015,233,233,131,0,0,110080,2017-11-17,2017-11-11,2018-02-19,4580,2018-02-28,12.433371281775939
732,2963951,0,7,500004,233,233,131,0,0,501506,2017-12-10,2017-12-06,2018-03-10,4403,2018-03-20,9.590325804448229
733,2948695,0,21,110015,201,233,131,4,0,228001,2017-07-17,2017-06-07,2018-03-07,4393,2018-03-22,16.28502700833262
734,2971659,1,25,560037,233,245,131,0,0,560029,2016-12-07,2016-12-06,2018-03-12,4460,2018-03-14,10.350861754225996
735,2857319,1,8,700064,233,233,131,0,0,700014,2017-05-23,2017-05-22,2018-02-09,4499,2018-02-13,12.173050914915489
736,2904408,0,3,560011,233,233,131,0,0,560043,2017-07-21,2017-07-21,2018-02-24,4467,2018-02-26,9.550330093728496
737,3014307,0,8,700064,233,233,131,0,0,700007,2017-05-18,2017-05-17,2018-03-24,4508,2018-04-02,10.183080871534424
738,3071682,0,21,110015,308,245,131,0,0,110087,2017-07-28,2017-07-27,2018-04-10,4580,2018-04-16,7.1003644848371374
739,2860838,6,2,110018,233,233,228,0,0,201010,2017-09-06,2017-09-04,2018-02-11,4148,2018-02-14,14.22464856955005
740,2868028,1,7,500004,233,233,131,0,0,500003,2017-06-13,2017-06-11,2018-02-14,4474,2018-02-20,9.762742259613692
741,2939967,0,3,560011,233,233,131,0,0,560103,2017-07-10,2017-06-17,2018-03-05,4467,2018-03-07,10.463799227771169
742,2926852,1,2,110018,233,233,131,0,0,110044,2018-01-29,2018-01-25,2018-03-01,4388,2018-03-03,12.282600455510206
743,2904557,0,7,500004,233,233,131,1,0,504001,2017-04-17,2017-04-12,2018-02-24,4403,2018-03-12,12.070082178831948
744,2951287,0,21,110015,233,233,131,1,0,784001,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,16.86400973762397
745,2951287,0,21,110015,233,233,131,1,0,784001,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,16.86400973762397
746,2951287,0,21,110015,233,233,131,2,0,221010,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,14.659464120129623
747,2951287,0,21,110015,233,233,131,2,0,221010,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,14.659464120129623
748,2987050,1,2,110018,201,233,131,3,0,127046,2018-01-16,2017-11-24,2018-03-16,4388,2018-03-19,15.541220400688465
749,2982720,8,7,500004,233,233,131,2,0,530013,2018-03-03,2018-03-03,2018-03-15,4474,2018-03-27,13.718236511382859
750,2983542,0,17,800001,233,233,131,1,0,854105,2018-02-28,2018-02-15,2018-03-15,4410,2018-03-31,15.995350641273449
751,3021201,0,22,400104,233,233,131,2,0,390021,2016-04-04,2016-04-01,2018-03-26,4581,2018-03-30,11.990347584233826
752,3031747,0,22,400104,233,233,131,2,0,390021,2017-07-07,2017-07-06,2018-03-28,4581,2018-04-03,11.459165699410061
753,2999632,2,12,302006,233,233,131,2,0,301707,2018-02-28,2017-09-23,2018-03-20,4453,2018-03-28,15.842629679594786
754,3017746,0,21,110015,233,233,131,0,0,110019,2017-11-16,2018-04-07,2018-03-25,4580,2018-04-03,8.24153660794489
755,3069371,0,22,400104,233,233,228,0,0,400059,2018-03-24,2018-03-24,2018-04-09,4581,2018-04-14,8.78459093404368
756,3005002,2,8,700064,233,233,228,0,0,700001,2018-02-05,2017-08-08,2018-03-21,4511,2018-04-08,13.364051082028391
757,2839574,0,21,110015,233,245,131,0,0,110034,2017-05-08,2017-05-05,2018-02-05,4580,2018-02-08,9.646223961622173
758,2881035,2,5,380009,233,245,131,0,0,380015,2017-09-13,2017-03-26,2018-02-17,4546,2018-02-24,13.082845101410385
759,2859483,2,2,110018,233,245,228,0,0,110026,2018-01-22,2018-01-13,2018-02-10,4091,2018-02-15,12.55573488292447
760,3056693,0,26,560066,233,245,131,0,0,560100,2018-01-23,2018-01-23,2018-04-05,5001,2018-04-09,10.558717859479886
761,2865507,0,21,110015,233,233,131,0,0,122002,2017-11-07,2017-10-22,2018-02-13,4580,2018-02-20,10.007502075889166
762,2961018,6,6,160059,233,233,131,1,0,174103,2018-01-17,2017-10-09,2018-03-09,4443,2018-03-16,17.307098599445723
763,3047022,2,10,226010,233,233,131,0,0,226010,2017-11-20,2017-11-20,2018-04-02,4547,2018-04-05,10.795070804965471
764,2969269,0,7,500004,233,233,131,2,0,522647,2017-06-30,2017-06-28,2018-03-10,4403,2018-03-13,13.418975982545016
765,3017366,1,27,110034,201,233,131,4,0,335804,2017-07-21,2017-06-30,2018-03-25,4388,2018-03-28,16.195286695322586
766,3065863,3,3,560011,233,233,228,0,0,560067,2018-03-07,2017-05-19,2018-04-08,4399,2018-04-11,11.341704140665604
767,2844653,2,2,110018,233,245,131,0,0,110016,2017-11-24,2017-11-21,2018-02-06,4091,2018-02-09,13.355111884218353
768,2820115,23,12,302006,233,233,228,2,0,342006,2017-06-03,2017-05-24,2018-01-30,4407,2018-02-11,20.77911818403036
769,2921149,0,21,110015,233,233,131,2,0,148024,2017-04-24,2017-04-22,2018-02-27,4580,2018-03-01,13.202529288364044
770,3004413,0,21,110015,201,233,131,4,0,177601,2017-12-13,2017-12-09,2018-03-21,4580,2018-03-26,14.186222080260137
771,3043387,6,1,400059,308,233,131,0,0,400060,2017-09-08,2017-09-05,2018-03-31,4011,2018-04-07,11.187821345237056
772,3074237,0,26,560066,233,233,131,0,0,560032,2017-04-23,2017-04-21,2018-04-11,5001,2018-04-17,8.607862213796496
773,3074237,0,26,560066,233,233,131,0,0,560032,2017-04-23,2016-10-13,2018-04-11,5001,2018-04-17,8.607862213796496
774,2837228,2,2,110018,233,233,131,2,0,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,17.265735356516778
775,2982094,0,21,110015,308,233,131,0,0,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,9.009903973141116
776,2978651,0,22,400104,233,233,131,0,0,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,10.637280535039206
777,2885394,11,2,110018,233,233,228,0,0,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,13.020698792915836
778,2881183,2,2,110018,233,233,228,0,0,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,11.922737984086504
779,2907754,0,26,560066,233,233,131,0,0,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,11.836977722817412
780,2925222,5,1,400059,233,233,131,0,0,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,15.624930480311486
781,2844440,1,2,110018,233,233,131,0,0,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,11.418884061612172
782,2904204,0,21,110015,233,233,131,0,0,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,11.741935755135442
783,2831912,1,2,110018,233,233,228,0,0,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,11.768653253576698
784,2833286,1,2,110018,233,233,228,2,0,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,13.722608966627115
785,2854492,0,21,110015,233,233,131,2,0,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,15.123106930170225
786,2907996,0,8,700064,233,233,131,1,0,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,13.963682791583006
787,2898183,17,1,400059,233,233,131,1,0,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,20.370221445250714
788,2940178,14,24,110092,233,233,131,0,0,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,13.38756308157489
789,2949785,0,3,560011,233,233,131,0,0,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,9.903245299644025
790,2905995,0,21,110015,233,233,131,0,0,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,12.549297260617633
791,2938407,0,22,400104,233,233,131,2,0,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,15.300605720383436
792,2990187,13,2,110018,308,233,131,0,0,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,13.671877796384933
793,2971560,4,2,110018,233,233,131,0,0,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,11.531119268071025
794,2995669,0,26,560066,233,233,228,0,1,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,21.52288834430946
795,3035766,0,26,560066,233,233,131,0,0,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,9.125709706596632
796,3008481,0,17,800001,233,233,131,1,0,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,12.766542905185409
797,3028060,0,21,110015,233,233,131,2,0,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,10.347122647947362
798,3044664,0,8,700064,233,233,131,2,0,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,15.423395723701317
799,3072379,1,27,110034,233,233,131,0,0,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,9.944030384459724
800,2971008,0,26,560066,308,245,131,0,0,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,10.986384633130372
801,2824818,2,11,641012,233,201,131,0,0,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,12.237856158338918
802,3058979,0,26,560066,233,233,131,0,0,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,8.365320468765908
803,2839952,0,21,110015,233,233,131,2,0,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,14.791023640100802
804,2963539,1,23,400001,233,233,131,0,0,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,12.033587369692775
805,3005005,14,4,600024,233,233,228,0,0,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,9.062261323188453
806,3006475,14,7,500004,233,233,131,2,0,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,14.595184872893956
807,2894459,2,2,110018,233,233,228,0,0,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,14.091364919051436
808,3072467,14,7,500004,233,233,228,0,0,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,6.459272214706545
809,2829214,2,10,226010,233,233,131,0,0,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,14.582075257718786
810,2899523,0,22,400104,233,233,131,2,0,452009,2017-06-30,2017-06-15,2018-02-23,4581,2018-02-26,15.533675654037058
811,3035105,2,2,110018,233,233,131,0,0,110024,2017-11-06,2017-11-06,2018-03-29,4550,2018-04-04,10.017029053310814
812,3006890,0,22,400104,233,245,131,2,0,395002,2017-05-04,2017-05-03,2018-03-22,4581,2018-03-27,12.468788968654058
813,2878987,1,2,110018,233,233,228,0,0,110091,2017-12-17,2017-12-16,2018-02-16,4388,2018-02-19,10.828213085604295
814,2878237,1,7,500004,233,233,131,0,0,500045,2017-07-24,2017-07-21,2018-02-16,4474,2018-02-21,9.393069239012247
815,2870371,13,7,500004,233,233,131,0,0,500092,2017-05-27,2017-04-08,2018-02-14,4403,2018-02-26,12.043499625696231
816,2870371,13,7,500004,233,233,131,0,0,500092,2017-05-27,2017-03-22,2018-02-14,4403,2018-02-26,12.043499625696231
817,2940496,1,3,560011,233,233,228,0,0,560080,2018-02-11,2017-11-03,2018-03-05,4460,2018-03-07,8.832472978888864
818,3038299,1,25,560037,308,233,131,0,0,560043,2017-08-25,2017-08-25,2018-03-30,4460,2018-04-03,8.81038547703319
819,3012241,4,2,110018,233,233,131,2,0,125001,2017-04-19,2017-04-11,2018-03-23,5138,2018-03-31,11.491178953687958
820,3038258,0,21,110015,0,233,131,1,0,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,9.970149049748533
821,3038258,0,21,110015,233,233,131,1,0,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,10.414678528045355
822,3053553,1,7,500004,233,233,131,0,0,500016,2017-05-09,2017-05-08,2018-04-04,4474,2018-04-11,8.27179972983133
823,2956985,0,26,560066,233,245,131,0,0,560037,2017-06-08,2017-06-06,2018-03-08,5001,2018-03-19,11.544880374959495
824,2846861,0,21,110015,233,233,228,0,0,122001,2018-01-18,2017-07-22,2018-02-06,4580,2018-02-11,10.181324141696967
825,2887807,2,2,110018,233,233,131,0,0,110087,2017-04-27,2017-04-21,2018-02-19,4091,2018-03-05,14.278485753561124
826,2949543,0,7,500004,233,233,228,2,0,522007,2018-01-19,2017-02-11,2018-03-07,4403,2018-03-11,11.625163749746632
827,2940511,0,8,700064,233,233,131,0,0,711106,2017-06-07,2017-06-01,2018-03-05,4508,2018-03-11,10.987953172066241
828,2999321,0,21,110015,308,233,228,0,0,122001,2018-02-24,2017-10-01,2018-03-19,4580,2018-03-23,9.656442211400938
829,3004040,0,21,110015,233,233,131,0,0,110085,2016-04-04,2017-03-24,2018-03-21,4580,2018-03-27,8.879179502452798
830,2824802,2,5,380009,233,233,131,0,0,382330,2017-12-28,2017-10-23,2018-01-31,4546,2018-02-05,12.888684427228823
831,2867369,0,21,110015,233,233,228,2,0,132001,2018-01-28,2017-09-30,2018-02-13,4580,2018-02-17,12.211340373603726
832,2843520,0,4,600024,233,233,131,0,0,600122,2017-12-29,2017-06-02,2018-02-06,4490,2018-02-17,9.21053609668318
833,2862563,0,2,110018,233,233,228,0,0,110051,2017-12-16,2017-10-06,2018-02-12,4147,2018-02-16,10.104785312618139
834,2851843,8,6,160059,233,233,131,1,0,143105,2017-12-11,2017-12-11,2018-02-08,4437,2018-02-15,12.872063673559405
835,2906003,1,1,400059,233,233,131,0,0,400059,2017-10-17,2017-10-16,2018-02-24,4398,2018-03-01,11.617447453526323
836,2931905,0,22,400104,233,233,131,0,0,400013,2018-01-12,2018-01-07,2018-03-03,4581,2018-03-10,12.98565486870972
837,2923014,0,21,110015,233,233,131,0,0,302018,2017-08-21,2017-08-16,2018-02-28,4580,2018-03-14,12.744452140314177
838,2931242,0,21,110015,233,233,131,0,0,122101,2018-01-26,2018-01-25,2018-03-03,4580,2018-03-07,11.730797673312656
839,2971108,0,21,110015,233,233,131,0,0,302019,2017-03-25,2017-03-23,2018-03-12,4580,2018-03-13,11.720688854803491
840,2960012,1,12,302006,233,233,131,0,0,302021,2018-01-18,2018-01-18,2018-03-09,4407,2018-03-20,12.808911889271137
841,2970195,12,8,700064,233,233,131,1,0,752101,2018-02-28,2018-02-28,2018-03-11,4502,2018-03-17,19.38818533444715
842,2980410,0,22,400104,233,233,131,1,0,476001,2018-02-25,2017-12-04,2018-03-14,4581,2018-03-22,14.101171210071655
843,3025352,1,23,400001,233,233,228,2,0,452016,2018-03-07,2018-02-24,2018-03-27,4398,2018-04-04,12.22131392575624
844,3049584,14,24,110092,233,233,131,2,0,390016,2017-12-29,2017-12-19,2018-04-03,4150,2018-04-07,14.613609217665594
845,3032318,8,23,400001,233,233,131,0,0,400069,2017-11-03,2017-11-02,2018-03-28,4398,2018-04-09,8.742710868758323
846,2949276,2,5,380009,233,245,131,0,0,380015,2017-03-18,2017-03-14,2018-03-07,4546,2018-03-11,13.15660481729688
847,3003068,0,5,380009,233,245,131,1,0,363020,2017-06-03,2016-12-26,2018-03-21,4581,2018-03-21,12.070416248856624
848,3006500,0,22,400104,233,245,131,2,0,364001,2017-06-19,2017-06-16,2018-03-22,4581,2018-03-29,12.948360582892024
849,2903992,0,7,500004,233,233,228,0,0,500088,2018-01-07,2017-10-09,2018-02-24,4403,2018-03-06,8.70918475674517
850,2931174,19,2,110018,233,233,131,1,0,144402,2017-02-15,2018-01-08,2018-03-03,4154,2018-03-12,17.500834267154247
851,3066323,1,27,110034,233,233,131,0,0,122051,2018-02-23,2018-01-24,2018-04-08,4388,2018-04-15,11.101073270753858
852,2971949,0,22,400104,233,233,131,2,0,431602,2017-04-21,2017-04-19,2018-03-12,4581,2018-03-19,14.777497725019758
853,2931238,0,21,110015,233,233,131,0,0,110062,2017-04-06,2017-04-05,2018-03-03,4580,2018-03-07,11.178770953311108
854,2953745,12,2,110018,233,233,131,0,0,110074,2017-01-06,2017-01-01,2018-03-08,4092,2018-03-10,14.007706926085651
855,2885357,3,2,110018,233,233,131,0,0,110075,2017-04-30,2017-04-30,2018-02-19,4095,2018-02-21,16.159777566438397
856,3076689,1,7,500004,233,233,228,0,0,500054,2018-03-22,2018-03-20,2018-04-12,4474,2018-04-16,6.358245640136068
857,2875095,8,6,160059,233,233,131,1,0,143001,2017-10-25,2017-10-24,2018-02-15,4437,2018-03-10,12.587725887291878
858,3022198,1,27,110034,233,233,131,2,0,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,16.657165936430655
859,3022198,1,27,110034,0,233,131,2,0,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,16.69421520443669
860,3049746,0,26,560066,233,233,131,2,0,600048,2017-04-28,2017-04-27,2018-04-03,5001,2018-04-05,13.367211857163445
861,2842468,0,6,160059,233,233,131,2,0,141401,2017-02-10,2017-02-08,2018-02-05,4673,2018-02-09,11.63089552304927
862,3031231,2,10,226010,233,233,228,0,0,226024,2017-05-16,2017-03-04,2018-03-28,4547,2018-04-02,10.90496228310014
863,3092661,0,21,110015,233,233,131,0,0,110032,2017-08-19,2017-08-11,2018-04-17,4580,2018-04-20,5.9315010220261755
864,2871608,0,21,110015,233,233,131,0,0,201005,2017-07-24,2017-07-21,2018-02-14,4580,2018-02-20,11.796004895959863
865,2866015,0,7,500004,233,233,131,3,0,505304,2016-08-10,2016-07-22,2018-02-13,4403,2018-02-16,14.803225170166352
866,2904384,0,22,400104,233,233,131,0,0,400072,2017-04-18,2017-04-13,2018-02-24,4581,2018-02-26,11.910719067098187
867,2895849,14,9,411016,233,233,131,2,0,416012,2018-01-30,2018-01-08,2018-02-22,4027,2018-02-23,16.95124707327545
868,2909559,0,3,560011,233,233,228,0,0,560076,2017-06-16,2016-04-22,2018-02-26,4467,2018-03-05,8.959148836063028
869,2971861,0,21,110015,233,233,131,2,0,131001,2018-02-04,2018-01-05,2018-03-12,4580,2018-03-17,12.170575561473989
870,2931692,0,22,400104,233,233,131,0,0,400069,2017-06-15,2017-06-09,2018-03-03,4581,2018-03-10,12.25694129375964
871,2931750,1,10,226010,233,233,131,2,0,243005,2018-02-04,2017-08-05,2018-03-03,4444,2018-03-07,14.896739284146566
872,2982147,1,2,110018,201,233,228,4,0,201016,2017-07-25,2016-05-19,2018-03-15,4388,2018-03-17,14.895435590381949
873,2986643,8,27,110034,233,233,131,0,0,110086,2017-10-27,2017-10-26,2018-03-16,4388,2018-04-03,11.785666592253518
874,2956399,1,2,110018,233,233,131,0,0,110059,2017-09-12,2017-09-01,2018-03-08,4388,2018-03-18,12.133395568538909
875,3046630,1,25,560037,233,233,131,0,0,600010,2017-06-13,2017-06-10,2018-04-02,4482,2018-04-05,9.76458678621075
876,3048832,2,2,110018,233,233,131,0,0,110092,2017-01-09,2016-12-24,2018-04-03,4550,2018-04-10,10.412177423763305
877,3084671,0,7,500004,233,233,131,0,0,500097,2017-11-15,2017-11-13,2018-04-14,4403,2018-04-22,6.271524751148537
878,2927110,2,3,560011,233,245,131,0,0,560040,2017-12-31,2017-10-08,2018-03-01,4461,2018-03-03,12.645828951825974
879,2873629,2,3,560011,233,245,131,0,0,560004,2018-01-01,2018-01-01,2018-02-15,4461,2018-02-24,12.471494445687755
880,3062956,2,3,560011,233,245,228,0,0,560018,2018-02-10,2018-02-05,2018-04-07,4461,2018-04-12,10.337905029020899
881,3029283,2,10,226010,201,201,131,4,0,209732,2017-05-17,2017-05-15,2018-03-28,4547,2018-04-10,14.74195858968195
882,2820150,0,22,400104,233,233,131,0,0,382481,2017-03-25,2017-03-23,2018-01-30,4581,2018-02-05,10.911490036458686
883,2863456,1,2,110018,233,233,228,0,0,110067,2018-01-24,2017-09-26,2018-02-12,4388,2018-02-14,12.596720524103533
884,2930980,1,8,700064,233,233,131,0,0,700020,2017-04-06,2017-04-06,2018-03-02,4499,2018-03-06,12.626455199144772
885,2938111,1,6,160059,233,233,228,1,0,141013,2018-02-13,2017-06-18,2018-03-03,4437,2018-03-09,11.815950119684155
886,3001116,14,24,110092,308,233,228,0,0,122002,2018-02-23,2018-02-20,2018-03-20,4150,2018-03-22,10.435272720752657
887,3050491,0,7,500004,233,233,228,0,0,500038,2017-07-20,2017-07-19,2018-04-03,4403,2018-04-06,7.951802608494215
888,2841209,0,3,560011,233,233,131,2,0,585101,2017-02-06,2017-02-04,2018-02-05,4467,2018-02-10,14.242478634395058
889,2829212,1,17,800001,233,233,228,0,0,800001,2017-06-29,2017-06-05,2018-02-01,4370,2018-02-06,12.304004365348396
890,2898573,1,7,500004,233,233,228,2,0,522002,2018-02-06,2017-10-16,2018-02-22,4474,2018-02-26,12.1913957551015
891,2907050,2,11,641012,233,233,131,2,0,638002,2016-12-24,2016-12-13,2018-02-25,4492,2018-03-15,14.795575845476165
892,2822960,0,22,400104,233,233,228,0,1,400067,2017-01-14,2016-12-05,2018-01-31,4581,2018-02-05,18.554024297503766
893,3022860,1,25,560037,233,233,131,0,0,560050,2017-07-26,2017-07-20,2018-03-26,4460,2018-04-13,8.682911766925956
894,2843979,1,4,600024,233,233,131,0,0,600001,2017-07-23,2017-07-23,2018-02-06,4482,2018-02-14,10.750262074596497
895,2862624,0,22,400104,233,233,131,2,0,395002,2018-01-03,2017-12-27,2018-02-12,4581,2018-02-15,13.8606266635002
896,2908042,1,2,110018,233,233,228,0,0,110037,2018-02-03,2017-05-06,2018-02-26,4388,2018-02-28,11.370821434396436
897,2863378,2,12,302006,233,233,131,2,0,313001,2017-10-05,2017-09-29,2018-02-12,4453,2018-02-16,18.621377015422407
